Number of temperatures:	1
Dimension of temperature values:	1
Number of lambda values:	21
T    	    298.0000
lambda    	      1.0000      0.7000      0.5000      0.3500      0.2500      0.1800      0.1300      0.0890      0.0630      0.0440      0.0310      0.0220      0.0160      0.0110      0.0080      0.0057      0.0040      0.0028      0.0020      0.0014      0.0001
 s (RE-EDS)    	      1.0000      0.7000      0.5000      0.3500      0.2500      0.1800      0.1300      0.0890      0.0630      0.0440      0.0310      0.0220      0.0160      0.0110      0.0080      0.0057      0.0040      0.0028      0.0020      0.0014      0.0001
 eir(s), numstate=1 (RE-EDS)    	      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 eir(s), numstate=2 (RE-EDS)    	      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 eir(s), numstate=3 (RE-EDS)    	      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 eir(s), numstate=4 (RE-EDS)    	      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000
 eir(s), numstate=5 (RE-EDS)    	      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000

#   ID partner    run           li           Ti         Epoti           lj           Tj          Epotj              p       s      si(eds)      sj(eds)
    12     13     2       0.0220     298.0000         -1007.6298       0.0160     298.0000         -1007.6298       1.0000   1        0.0220       0.0160
    13     12     2       0.0160     298.0000         -1007.8304       0.0220     298.0000         -1007.8304       1.0000   1        0.0160       0.0220
    14     15     2       0.0110     298.0000         -1001.8328       0.0080     298.0000         -1079.5302       0.0001   0        0.0110       0.0080
    15     14     2       0.0080     298.0000         -1128.2684       0.0110     298.0000         -1026.9006       0.0001   0        0.0080       0.0110
    16     17     2       0.0057     298.0000         -1289.9567       0.0040     298.0000         -1573.0716       1.0000   1        0.0057       0.0040
    17     16     2       0.0040     298.0000         -1565.4780       0.0057     298.0000         -1284.7898       1.0000   1        0.0040       0.0057
    18     19     2       0.0028     298.0000         -1939.0892       0.0020     298.0000         -2504.5087       1.0000   1        0.0028       0.0020
    19     18     2       0.0020     298.0000         -2556.9212       0.0028     298.0000         -1992.5874       1.0000   1        0.0020       0.0028
    20     21     2       0.0014     298.0000         -3394.3597       0.0001     298.0000        -40416.5240       1.0000   1        0.0014       0.0001
    21     20     2       0.0001     298.0000        -40415.2843       0.0014     298.0000         -3393.4744       1.0000   1        0.0001       0.0014
     1      2     3       1.0000     298.0000         -1005.7831       0.7000     298.0000         -1005.7831       1.0000   1        1.0000       0.7000
     2      1     3       0.7000     298.0000         -1005.7831       1.0000     298.0000         -1005.7831       1.0000   1        0.7000       1.0000
     3      4     3       0.5000     298.0000         -1005.7831       0.3500     298.0000         -1005.7831       1.0000   1        0.5000       0.3500
     4      3     3       0.3500     298.0000          -957.2011       0.5000     298.0000          -957.2011       1.0000   1        0.3500       0.5000
     5      6     3       0.2500     298.0000         -1019.4434       0.1800     298.0000         -1019.4434       1.0000   1        0.2500       0.1800
     6      5     3       0.1800     298.0000          -960.0140       0.2500     298.0000          -960.0140       1.0000   1        0.1800       0.2500
     7      8     3       0.1300     298.0000         -1013.1271       0.0890     298.0000         -1013.1271       1.0000   1        0.1300       0.0890
     8      7     3       0.0890     298.0000         -1028.7367       0.1300     298.0000         -1028.7367       1.0000   1        0.0890       0.1300
     9     10     3       0.0630     298.0000          -997.7891       0.0440     298.0000          -997.7891       1.0000   1        0.0630       0.0440
    10      9     3       0.0440     298.0000          -962.4522       0.0630     298.0000          -962.4522       1.0000   1        0.0440       0.0630
    11     12     3       0.0310     298.0000         -1015.9579       0.0220     298.0000         -1016.1665       1.0000   1        0.0310       0.0220
    12     11     3       0.0220     298.0000         -1051.5765       0.0310     298.0000         -1051.5765       1.0000   1        0.0220       0.0310
    13     14     3       0.0160     298.0000         -1072.3687       0.0110     298.0000         -1072.6860       0.0000   0        0.0160       0.0110
    14     13     3       0.0110     298.0000          -973.4103       0.0160     298.0000          -928.5771       0.0000   0        0.0110       0.0160
    15     16     3       0.0080     298.0000         -1105.5256       0.0057     298.0000         -1285.9329       0.0997   0        0.0080       0.0057
    16     15     3       0.0057     298.0000         -1272.5959       0.0080     298.0000         -1086.4749       0.0997   0        0.0057       0.0080
    17     18     3       0.0040     298.0000         -1519.1307       0.0028     298.0000         -1937.1076       1.0000   1        0.0040       0.0028
    18     17     3       0.0028     298.0000         -1938.7910       0.0040     298.0000         -1521.2057       1.0000   1        0.0028       0.0040
    19     20     3       0.0020     298.0000         -2498.0566       0.0014     298.0000         -3348.5143       0.6960   0        0.0020       0.0014
    20     19     3       0.0014     298.0000         -3406.1288       0.0020     298.0000         -2554.7732       0.6960   0        0.0014       0.0020
    21     21     3       0.0001     298.0000        -40406.2939       0.0001     298.0000        -40406.2939       0.0000   0        0.0001       0.0001
     1      1     4       1.0000     298.0000          -968.8497       1.0000     298.0000          -968.8497       0.0000   0        1.0000       1.0000
     2      3     4       0.7000     298.0000          -968.8497       0.5000     298.0000          -968.8497       1.0000   1        0.7000       0.5000
     3      2     4       0.5000     298.0000          -996.8285       0.7000     298.0000          -996.8285       1.0000   1        0.5000       0.7000
     4      5     4       0.3500     298.0000          -961.9877       0.2500     298.0000          -961.9877       1.0000   1        0.3500       0.2500
     5      4     4       0.2500     298.0000         -1033.2349       0.3500     298.0000         -1033.2349       1.0000   1        0.2500       0.3500
     6      7     4       0.1800     298.0000         -1021.8489       0.1300     298.0000         -1021.8489       1.0000   1        0.1800       0.1300
     7      6     4       0.1300     298.0000          -958.6011       0.1800     298.0000          -958.6011       1.0000   1        0.1300       0.1800
     8      9     4       0.0890     298.0000          -991.7058       0.0630     298.0000          -991.7058       1.0000   1        0.0890       0.0630
     9      8     4       0.0630     298.0000          -932.3836       0.0890     298.0000          -932.3836       1.0000   1        0.0630       0.0890
    10     11     4       0.0440     298.0000         -1064.1091       0.0310     298.0000         -1064.1091       0.9997   1        0.0440       0.0310
    11     10     4       0.0310     298.0000          -967.2726       0.0440     298.0000          -967.2720       0.9997   1        0.0310       0.0440
    12     13     4       0.0220     298.0000          -956.8759       0.0160     298.0000          -956.8996       0.9846   1        0.0220       0.0160
    13     12     4       0.0160     298.0000          -983.0818       0.0220     298.0000          -983.0197       0.9846   1        0.0160       0.0220
    14     15     4       0.0110     298.0000         -1007.7306       0.0080     298.0000         -1101.3129       0.0242   0        0.0110       0.0080
    15     14     4       0.0080     298.0000         -1088.5174       0.0110     298.0000          -985.7159       0.0242   0        0.0080       0.0110
    16     17     4       0.0057     298.0000         -1329.6609       0.0040     298.0000         -1612.9369       0.1973   0        0.0057       0.0040
    17     16     4       0.0040     298.0000         -1541.1465       0.0057     298.0000         -1253.8493       0.1973   0        0.0040       0.0057
    18     19     4       0.0028     298.0000         -1931.8663       0.0020     298.0000         -2495.5154       0.6986   1        0.0028       0.0020
    19     18     4       0.0020     298.0000         -2495.5153       0.0028     298.0000         -1930.9774       0.6986   1        0.0020       0.0028
    20     21     4       0.0014     298.0000         -3362.7484       0.0001     298.0000        -40383.1020       0.6459   1        0.0014       0.0001
    21     20     4       0.0001     298.0000        -40328.6428       0.0014     298.0000         -3307.2063       0.6459   1        0.0001       0.0014
     1      2     5       1.0000     298.0000         -1031.4155       0.7000     298.0000         -1031.4155       1.0000   1        1.0000       0.7000
     2      1     5       0.7000     298.0000          -995.8089       1.0000     298.0000          -995.8089       1.0000   1        0.7000       1.0000
     3      4     5       0.5000     298.0000          -980.7871       0.3500     298.0000          -980.7871       1.0000   1        0.5000       0.3500
     4      3     5       0.3500     298.0000         -1057.8013       0.5000     298.0000         -1057.8013       1.0000   1        0.3500       0.5000
     5      6     5       0.2500     298.0000         -1041.8141       0.1800     298.0000         -1041.8141       1.0000   1        0.2500       0.1800
     6      5     5       0.1800     298.0000          -998.9023       0.2500     298.0000          -998.9023       1.0000   1        0.1800       0.2500
     7      8     5       0.1300     298.0000          -971.3204       0.0890     298.0000          -971.3204       1.0000   1        0.1300       0.0890
     8      7     5       0.0890     298.0000          -960.6033       0.1300     298.0000          -960.6033       1.0000   1        0.0890       0.1300
     9     10     5       0.0630     298.0000          -963.6145       0.0440     298.0000          -963.6145       1.0000   1        0.0630       0.0440
    10      9     5       0.0440     298.0000         -1005.0048       0.0630     298.0000         -1005.0048       1.0000   1        0.0440       0.0630
    11     12     5       0.0310     298.0000          -947.2188       0.0220     298.0000          -947.2188       0.8864   1        0.0310       0.0220
    12     11     5       0.0220     298.0000         -1022.9537       0.0310     298.0000         -1022.6549       0.8864   1        0.0220       0.0310
    13     14     5       0.0160     298.0000          -995.3889       0.0110     298.0000         -1001.0407       0.0000   0        0.0160       0.0110
    14     13     5       0.0110     298.0000         -1049.8453       0.0160     298.0000         -1002.8598       0.0000   0        0.0110       0.0160
    15     16     5       0.0080     298.0000         -1075.3446       0.0057     298.0000         -1252.6408       0.1902   0        0.0080       0.0057
    16     15     5       0.0057     298.0000         -1276.9281       0.0080     298.0000         -1095.5201       0.1902   0        0.0057       0.0080
    17     18     5       0.0040     298.0000         -1544.9957       0.0028     298.0000         -1963.0105       0.7838   0        0.0040       0.0028
    18     17     5       0.0028     298.0000         -1971.4610       0.0040     298.0000         -1552.8427       0.7838   0        0.0028       0.0040
    19     20     5       0.0020     298.0000         -2491.8219       0.0014     298.0000         -3343.4849       1.0000   1        0.0020       0.0014
    20     19     5       0.0014     298.0000         -3361.1954       0.0020     298.0000         -2511.1633       1.0000   1        0.0014       0.0020
    21     21     5       0.0001     298.0000        -40319.2463       0.0001     298.0000        -40319.2463       0.0000   0        0.0001       0.0001
     1      1     6       1.0000     298.0000          -997.5159       1.0000     298.0000          -997.5159       0.0000   0        1.0000       1.0000
     2      3     6       0.7000     298.0000          -970.1644       0.5000     298.0000          -970.1644       1.0000   1        0.7000       0.5000
     3      2     6       0.5000     298.0000          -980.7176       0.7000     298.0000          -980.7176       1.0000   1        0.5000       0.7000
     4      5     6       0.3500     298.0000          -973.4190       0.2500     298.0000          -973.4190       1.0000   1        0.3500       0.2500
     5      4     6       0.2500     298.0000         -1028.3182       0.3500     298.0000         -1028.3182       1.0000   1        0.2500       0.3500
     6      7     6       0.1800     298.0000         -1059.7737       0.1300     298.0000         -1059.7737       1.0000   1        0.1800       0.1300
     7      6     6       0.1300     298.0000         -1003.4014       0.1800     298.0000         -1003.4014       1.0000   1        0.1300       0.1800
     8      9     6       0.0890     298.0000         -1075.3804       0.0630     298.0000         -1075.3804       1.0000   1        0.0890       0.0630
     9      8     6       0.0630     298.0000         -1009.5524       0.0890     298.0000         -1009.5524       1.0000   1        0.0630       0.0890
    10     11     6       0.0440     298.0000         -1005.6873       0.0310     298.0000         -1005.6873       1.0000   1        0.0440       0.0310
    11     10     6       0.0310     298.0000          -986.5193       0.0440     298.0000          -986.5192       1.0000   1        0.0310       0.0440
    12     13     6       0.0220     298.0000          -963.7168       0.0160     298.0000          -964.7889       1.0000   1        0.0220       0.0160
    13     12     6       0.0160     298.0000          -989.3756       0.0220     298.0000          -989.0543       1.0000   1        0.0160       0.0220
    14     15     6       0.0110     298.0000         -1032.0405       0.0080     298.0000         -1111.2616       0.0000   0        0.0110       0.0080
    15     14     6       0.0080     298.0000         -1035.6083       0.0110     298.0000          -928.2703       0.0000   0        0.0080       0.0110
    16     17     6       0.0057     298.0000         -1219.7057       0.0040     298.0000         -1503.8430       0.3883   0        0.0057       0.0040
    17     16     6       0.0040     298.0000         -1503.7994       0.0057     298.0000         -1217.3185       0.3883   0        0.0040       0.0057
    18     19     6       0.0028     298.0000         -1957.4376       0.0020     298.0000         -2522.3213       1.0000   1        0.0028       0.0020
    19     18     6       0.0020     298.0000         -2521.4943       0.0028     298.0000         -1956.7668       1.0000   1        0.0020       0.0028
    20     21     6       0.0014     298.0000         -3326.7212       0.0001     298.0000        -40347.8748       0.6179   1        0.0014       0.0001
    21     20     6       0.0001     298.0000        -40420.3098       0.0014     298.0000         -3397.9633       0.6179   1        0.0001       0.0014
     1      2     7       1.0000     298.0000         -1037.7127       0.7000     298.0000         -1037.7127       1.0000   1        1.0000       0.7000
     2      1     7       0.7000     298.0000          -949.1442       1.0000     298.0000          -949.1442       1.0000   1        0.7000       1.0000
     3      4     7       0.5000     298.0000         -1073.6608       0.3500     298.0000         -1073.6608       1.0000   1        0.5000       0.3500
     4      3     7       0.3500     298.0000          -998.5829       0.5000     298.0000          -998.5829       1.0000   1        0.3500       0.5000
     5      6     7       0.2500     298.0000          -997.1519       0.1800     298.0000          -997.1519       1.0000   1        0.2500       0.1800
     6      5     7       0.1800     298.0000          -961.9039       0.2500     298.0000          -961.9039       1.0000   1        0.1800       0.2500
     7      8     7       0.1300     298.0000         -1021.6879       0.0890     298.0000         -1021.6879       1.0000   1        0.1300       0.0890
     8      7     7       0.0890     298.0000          -963.9289       0.1300     298.0000          -963.9289       1.0000   1        0.0890       0.1300
     9     10     7       0.0630     298.0000         -1017.5613       0.0440     298.0000         -1017.5615       1.0000   1        0.0630       0.0440
    10      9     7       0.0440     298.0000          -991.9411       0.0630     298.0000          -991.9410       1.0000   1        0.0440       0.0630
    11     12     7       0.0310     298.0000          -984.7908       0.0220     298.0000          -984.8194       1.0000   1        0.0310       0.0220
    12     11     7       0.0220     298.0000         -1047.8594       0.0310     298.0000         -1047.8594       1.0000   1        0.0220       0.0310
    13     14     7       0.0160     298.0000         -1001.5752       0.0110     298.0000         -1010.5970       0.0000   0        0.0160       0.0110
    14     13     7       0.0110     298.0000          -955.1096       0.0160     298.0000          -900.3902       0.0000   0        0.0110       0.0160
    15     16     7       0.0080     298.0000         -1073.1909       0.0057     298.0000         -1252.1430       0.0188   0        0.0080       0.0057
    16     15     7       0.0057     298.0000         -1283.0711       0.0080     298.0000         -1094.2715       0.0188   0        0.0057       0.0080
    17     18     7       0.0040     298.0000         -1578.7788       0.0028     298.0000         -1998.1012       1.0000   1        0.0040       0.0028
    18     17     7       0.0028     298.0000         -1936.3444       0.0040     298.0000         -1517.2435       1.0000   1        0.0028       0.0040
    19     20     7       0.0020     298.0000         -2549.9761       0.0014     298.0000         -3400.0759       0.7309   0        0.0020       0.0014
    20     19     7       0.0014     298.0000         -3349.4680       0.0020     298.0000         -2498.5913       0.7309   0        0.0014       0.0020
    21     21     7       0.0001     298.0000        -40466.9326       0.0001     298.0000        -40466.9326       0.0000   0        0.0001       0.0001
     1      1     8       1.0000     298.0000          -985.8974       1.0000     298.0000          -985.8974       0.0000   0        1.0000       1.0000
     2      3     8       0.7000     298.0000          -953.9713       0.5000     298.0000          -953.9713       1.0000   1        0.7000       0.5000
     3      2     8       0.5000     298.0000          -989.6382       0.7000     298.0000          -989.6382       1.0000   1        0.5000       0.7000
     4      5     8       0.3500     298.0000         -1057.5700       0.2500     298.0000         -1057.5700       1.0000   1        0.3500       0.2500
     5      4     8       0.2500     298.0000         -1048.9014       0.3500     298.0000         -1048.9014       1.0000   1        0.2500       0.3500
     6      7     8       0.1800     298.0000          -984.0069       0.1300     298.0000          -984.0069       1.0000   1        0.1800       0.1300
     7      6     8       0.1300     298.0000         -1040.1536       0.1800     298.0000         -1040.1536       1.0000   1        0.1300       0.1800
     8      9     8       0.0890     298.0000         -1030.2272       0.0630     298.0000         -1030.2272       1.0000   1        0.0890       0.0630
     9      8     8       0.0630     298.0000          -969.4913       0.0890     298.0000          -969.4913       1.0000   1        0.0630       0.0890
    10     11     8       0.0440     298.0000         -1066.0855       0.0310     298.0000         -1066.0872       0.9976   1        0.0440       0.0310
    11     10     8       0.0310     298.0000         -1000.8352       0.0440     298.0000         -1000.8276       0.9976   1        0.0310       0.0440
    12     13     8       0.0220     298.0000         -1090.4511       0.0160     298.0000         -1090.5227       0.4209   1        0.0220       0.0160
    13     12     8       0.0160     298.0000         -1066.1932       0.0220     298.0000         -1063.9779       0.4209   1        0.0160       0.0220
    14     15     8       0.0110     298.0000          -926.4894       0.0080     298.0000         -1023.6610       0.0488   0        0.0110       0.0080
    15     14     8       0.0080     298.0000         -1081.6065       0.0110     298.0000          -976.9543       0.0488   0        0.0080       0.0110
    16     17     8       0.0057     298.0000         -1217.2838       0.0040     298.0000         -1503.4957       1.0000   1        0.0057       0.0040
    17     16     8       0.0040     298.0000         -1556.5300       0.0057     298.0000         -1271.1449       1.0000   1        0.0040       0.0057
    18     19     8       0.0028     298.0000         -1977.2159       0.0020     298.0000         -2541.7620       0.9595   1        0.0028       0.0020
    19     18     8       0.0020     298.0000         -2538.1417       0.0028     298.0000         -1973.4931       0.9595   1        0.0020       0.0028
    20     21     8       0.0014     298.0000         -3355.4301       0.0001     298.0000        -40375.4344       0.6414   1        0.0014       0.0001
    21     20     8       0.0001     298.0000        -40379.5842       0.0014     298.0000         -3358.4794       0.6414   1        0.0001       0.0014
     1      2     9       1.0000     298.0000         -1034.0747       0.7000     298.0000         -1034.0747       1.0000   1        1.0000       0.7000
     2      1     9       0.7000     298.0000          -899.6978       1.0000     298.0000          -899.6978       1.0000   1        0.7000       1.0000
     3      4     9       0.5000     298.0000         -1041.0549       0.3500     298.0000         -1041.0549       1.0000   1        0.5000       0.3500
     4      3     9       0.3500     298.0000         -1057.9745       0.5000     298.0000         -1057.9745       1.0000   1        0.3500       0.5000
     5      6     9       0.2500     298.0000          -944.5801       0.1800     298.0000          -944.5801       1.0000   1        0.2500       0.1800
     6      5     9       0.1800     298.0000         -1068.0777       0.2500     298.0000         -1068.0777       1.0000   1        0.1800       0.2500
     7      8     9       0.1300     298.0000         -1020.1836       0.0890     298.0000         -1020.1836       1.0000   1        0.1300       0.0890
     8      7     9       0.0890     298.0000         -1001.8094       0.1300     298.0000         -1001.8094       1.0000   1        0.0890       0.1300
     9     10     9       0.0630     298.0000          -997.7143       0.0440     298.0000          -997.7143       1.0000   1        0.0630       0.0440
    10      9     9       0.0440     298.0000         -1014.7822       0.0630     298.0000         -1014.7822       1.0000   1        0.0440       0.0630
    11     12     9       0.0310     298.0000         -1018.8988       0.0220     298.0000         -1019.5568       1.0000   1        0.0310       0.0220
    12     11     9       0.0220     298.0000         -1003.8913       0.0310     298.0000         -1003.8810       1.0000   1        0.0220       0.0310
    13     14     9       0.0160     298.0000         -1102.0045       0.0110     298.0000         -1102.0045       0.0000   0        0.0160       0.0110
    14     13     9       0.0110     298.0000          -981.2771       0.0160     298.0000          -928.8986       0.0000   0        0.0110       0.0160
    15     16     9       0.0080     298.0000         -1097.3830       0.0057     298.0000         -1276.8332       0.3304   1        0.0080       0.0057
    16     15     9       0.0057     298.0000         -1329.9256       0.0080     298.0000         -1147.7315       0.3304   1        0.0057       0.0080
    17     18     9       0.0040     298.0000         -1571.4036       0.0028     298.0000         -1990.4249       0.6301   0        0.0040       0.0028
    18     17     9       0.0028     298.0000         -1944.8578       0.0040     298.0000         -1524.6922       0.6301   0        0.0028       0.0040
    19     20     9       0.0020     298.0000         -2528.5863       0.0014     298.0000         -3379.6090       0.9490   1        0.0020       0.0014
    20     19     9       0.0014     298.0000         -3347.6340       0.0020     298.0000         -2496.4816       0.9490   1        0.0014       0.0020
    21     21     9       0.0001     298.0000        -40391.6227       0.0001     298.0000        -40391.6227       0.0000   0        0.0001       0.0001
     1      1    10       1.0000     298.0000         -1008.0176       1.0000     298.0000         -1008.0176       0.0000   0        1.0000       1.0000
     2      3    10       0.7000     298.0000         -1010.1361       0.5000     298.0000         -1010.1361       1.0000   1        0.7000       0.5000
     3      2    10       0.5000     298.0000          -994.0971       0.7000     298.0000          -994.0971       1.0000   1        0.5000       0.7000
     4      5    10       0.3500     298.0000         -1042.3530       0.2500     298.0000         -1042.3530       1.0000   1        0.3500       0.2500
     5      4    10       0.2500     298.0000         -1071.0272       0.3500     298.0000         -1071.0272       1.0000   1        0.2500       0.3500
     6      7    10       0.1800     298.0000         -1022.7824       0.1300     298.0000         -1022.7824       1.0000   1        0.1800       0.1300
     7      6    10       0.1300     298.0000          -998.0822       0.1800     298.0000          -998.0822       1.0000   1        0.1300       0.1800
     8      9    10       0.0890     298.0000          -991.6143       0.0630     298.0000          -991.6143       1.0000   1        0.0890       0.0630
     9      8    10       0.0630     298.0000         -1012.9540       0.0890     298.0000         -1012.9540       1.0000   1        0.0630       0.0890
    10     11    10       0.0440     298.0000          -989.8006       0.0310     298.0000          -989.8120       1.0000   1        0.0440       0.0310
    11     10    10       0.0310     298.0000          -961.2111       0.0440     298.0000          -961.2111       1.0000   1        0.0310       0.0440
    12     13    10       0.0220     298.0000         -1005.6405       0.0160     298.0000         -1006.4100       1.0000   1        0.0220       0.0160
    13     12    10       0.0160     298.0000          -976.7737       0.0220     298.0000          -976.7736       1.0000   1        0.0160       0.0220
    14     15    10       0.0110     298.0000         -1012.1542       0.0080     298.0000         -1109.9082       0.1012   0        0.0110       0.0080
    15     14    10       0.0080     298.0000         -1084.4269       0.0110     298.0000          -980.9966       0.1012   0        0.0080       0.0110
    16     17    10       0.0057     298.0000         -1225.9730       0.0040     298.0000         -1508.0451       0.5691   0        0.0057       0.0040
    17     16    10       0.0040     298.0000         -1616.7452       0.0057     298.0000         -1333.2762       0.5691   0        0.0040       0.0057
    18     19    10       0.0028     298.0000         -1953.1427       0.0020     298.0000         -2517.8341       0.8634   1        0.0028       0.0020
    19     18    10       0.0020     298.0000         -2482.9430       0.0028     298.0000         -1917.8876       0.8634   1        0.0020       0.0028
    20     21    10       0.0014     298.0000         -3302.8466       0.0001     298.0000        -40324.4708       0.7928   0        0.0014       0.0001
    21     20    10       0.0001     298.0000        -40408.4797       0.0014     298.0000         -3386.2801       0.7928   0        0.0001       0.0014
